Gene name,Mutated samples,Samples tested
YOD1_ENST00000367084,12,2764
C20orf173,12,2630
CSF2,12,2630
RNF11,12,2631
PTPMT1_ENST00000534775,12,2630
CCNH_ENST00000508855,12,2819
PSMA7,12,2630
SINHCAF_ENST00000454658,12,2630
MXD1,12,2631
ALDH3A2_ENST00000581518,12,2631
SNRNP35_ENST00000526639,12,2630
NAXE,12,2630
ZBTB8OS_ENST00000341885,12,2630
MT3_ENST00000565838,12,2630
CDC42EP2,12,2630
ZCCHC9,12,2630
DMAP1,12,2631
NAA35_ENST00000376040,12,2630
SGPP1,12,2630
KBTBD4_ENST00000525720,12,2630
SAR1B_ENST00000507419,12,2631
DTD1_ENST00000494921,12,2630
BRF1_ENST00000548421,12,2630
NUDT4_ENST00000415493,12,2630
SERTAD1,12,2631
SPATA33_ENST00000611218,12,2630
HSPA1B,12,2630
BTG4_ENST00000525791,12,2631
TNFSF13_ENST00000483039,12,2631
RPS11_ENST00000599561,12,2630
MFAP4_ENST00000299610,12,2633
TNFSF15_ENST00000374044,12,2632
H3F3B_ENST00000587560,12,4712
APTX_ENST00000379813,12,2630
MARVELD3_ENST00000268485,12,2630
ZCCHC18,12,2630
ALDH3A2,12,2631
MED8_ENST00000372455,12,2630
SNCA_ENST00000502987,12,2630
LACTB,12,2630
SNRNP35_ENST00000350887,12,2630
TMED4_ENST00000481238,12,2630
TMEM54_ENST00000329151,12,2631
VAMP1,12,2630
AHRR_ENST00000515206,12,2631
ENTPD3_ENST00000445129,12,2630
SSBP1_ENST00000484178,12,2630
TBL1Y,12,2630
APTX_ENST00000309615,12,2630
PLA2G12B,12,2630
RBPMS_ENST00000517860,12,2630
POLR2H_ENST00000452961,12,2630
VSTM5,12,2630
COPZ1_ENST00000552218,12,2630
SP5,12,2630
TMEM44_ENST00000330115,12,2630
RPS16_ENST00000339471,12,2630
MOB4_ENST00000448447,12,2630
NR2F6,12,2631
LBX2,12,2630
DCTN2_ENST00000543672,12,2631
NCBP2_ENST00000447325,12,2630
SLBP,12,2630
RGS19,12,2631
RRAS2_ENST00000537760,12,2953
MAF1_ENST00000534585,12,2630
SIRT5_ENST00000379262,12,2631
PHF7_ENST00000614886,12,2638
ZNF367,12,2630
YWHAE_ENST00000571732,12,2765
HSD17B6_ENST00000555805,12,2630
GGT6_ENST00000573591,12,2630
MT1G_ENST00000569500,12,2631
SCGB1D1,12,2631
CCR9_ENST00000395963,12,2765
PRXL2B_ENST00000419916,12,2630
FAM57A,12,2630
C18orf21_ENST00000610527,12,2630
AC011499.1,12,2630
CFL2,12,2631
BRSK2_ENST00000544817,12,2650
AC008878.1,12,2630
IZUMO3_ENST00000543880,12,2630
MRPL43_ENST00000477279,12,2630
AMD1,12,2630
LY6G6C,12,2631
SYNGR4_ENST00000595322,12,2630
KRTAP3-1,12,2631
VXN_ENST00000480005,12,2630
ING4_ENST00000444704,12,2644
HAUS7_ENST00000626181,12,2631
NUDT4,12,2630
CYB561A3_ENST00000544118,12,2630
PROB1,12,2630
CNTD2_ENST00000599263,12,2630
AC011479.1,12,2630
DBI_ENST00000393103,12,2630
NAA38_ENST00000576861,12,2630
CIAO2A_ENST00000380290,12,2631
ECM2_ENST00000375540,12,2631
ADCK5,12,2650
BNIP3L_ENST00000520409,12,2631
LYPLA2,12,2630
CFAP36_ENST00000403007,12,2630
PEX10_ENST00000507596,12,2630
PSMC3IP_ENST00000590760,12,2630
ATP8A1_ENST00000510289,12,2630
TNFSF4,12,2631
HHEX_ENST00000492654,12,2631
CARHSP1_ENST00000611932,12,2630
SIRT1_ENST00000406900,12,2631
GBA2_ENST00000378088,12,2630
CYB561_ENST00000582034,12,2630
COPZ1,12,2630
UBE2V1_ENST00000371657,12,2631
PIN1,12,2631
MRGPRF_ENST00000320913,12,2630
RPL37A_ENST00000600880,12,2630
FGF20,12,2764
RBM25_ENST00000525321,12,2630
RESP18_ENST00000392083,12,2630
IMMP1L_ENST00000533642,12,2631
LGALS2,12,2630
AMELY_ENST00000383036,12,2630
NAT1_ENST00000541942,12,2630
STATH_ENST00000381060,12,2630
C12orf45_ENST00000280749,12,2630
CCNB2_ENST00000621385,12,2631
ARL16,12,2630
CCNL1_ENST00000295925,12,2765
PSMC3IP_ENST00000253789,12,2630
POLR2H_ENST00000438240,12,2631
SLC35A3_ENST00000639221,12,2630
YAF2_ENST00000380790,12,2630
LGALSL_ENST00000409537,12,2630
C9orf24_ENST00000379126,12,2630
KRTAP2-2,12,2630
BNIP3L_ENST00000523515,12,2631
GRAMD4_ENST00000408031,12,2630
ETV2_ENST00000619399,12,2631
KRTAP5-6,12,2630
ARL16_ENST00000621051,12,2630
DLD_ENST00000639772,12,2631
SSBP1_ENST00000612337,12,2630
RPS3A_ENST00000509736,12,2631
WDR61,12,2630
PHC3_ENST00000497658,12,2631
NDUFA10_ENST00000407129,12,2630
DMAP1_ENST00000315913,12,2631
TMEM53,12,2630
ARL6_ENST00000335979,12,2631
SLC10A7_ENST00000394059,12,2630
PBK_ENST00000301905,12,2650
DDX41_ENST00000629036,12,2631
PRELID3A_ENST00000590956,12,2630
PTPRCAP,12,2640
YAF2_ENST00000534854,12,2630
PHF6_ENST00000370800,12,2693
DNAJC19,12,2631
TGIF1_ENST00000345133,12,2631
PPP1CC_ENST00000551676,12,2765
LYZ,12,2631
DEFA4,12,2630
ING4_ENST00000423703,12,2644
PMF1_ENST00000368277,12,2630
CRIP2_ENST00000329146,12,2631
APTX_ENST00000379825,12,2630
NFIB_ENST00000380924,12,2631
NPDC1_ENST00000371600,12,2630
RAD1,12,2631
CCR7,12,2765
UBE2C_ENST00000372568,12,2631
METTL21A_ENST00000448823,12,2630
APOC2_ENST00000591597,12,2630
ASB7_ENST00000343276,12,2631
TSR1_ENST00000576112,12,2630
COA4,12,2630
CCL24,12,2630
MTURN_ENST00000409688,12,2630
TMEM218_ENST00000532407,12,2631
CMPK1,12,2649
GEMIN7_ENST00000391951,12,2630
CD72_ENST00000378431,12,2630
GFER_ENST00000569451,12,2630
COPZ1_ENST00000548753,12,2630
PHACTR1_ENST00000379329,12,2630
MRPL16,12,2630
SSSCA1_ENST00000531405,12,2630
NXT2,12,2635
RAB11B_ENST00000594216,12,2631
TSR3,12,2630
LCA5L_ENST00000485895,12,2630
C2orf49_ENST00000410049,12,2630
ZNF540_ENST00000586792,12,2630
ACAT1_ENST00000299355,12,2630
ARL5A_ENST00000428992,12,2631
SSR1,12,2630
FAM57A_ENST00000301324,12,2630
MED21,12,2631
DHFR_ENST00000505337,12,2631
CFL2_ENST00000341223,12,2631
E2F4,12,2820
YIPF2,12,2630
FNDC3B_ENST00000423424,12,2631
LRRC57,12,2630
AIF1L_ENST00000247291,12,2630
SMCO2_ENST00000298876,12,2630
MFAP4,12,2633
IFITM3_ENST00000526811,12,2630
APOC1_ENST00000589781,12,2630
ERGIC1_ENST00000519860,12,2630
EXOSC3_ENST00000396521,12,2636
GATD3A_ENST00000427803,12,2630
ABCA3_ENST00000567910,12,2764
S100A1,12,2630
NCBP2_ENST00000422610,12,2630
DSTN_ENST00000474024,12,2630
SETD6_ENST00000310682,12,2630
KRTAP9-1_ENST00000634235,12,2630
PYM1_ENST00000398213,12,2630
CMTM4_ENST00000563952,12,2631
NUTF2_ENST00000569436,12,2630
AIF1L_ENST00000372302,12,2630
RPS27,12,2630
TMEM53_ENST00000372235,12,2630
VAMP1_ENST00000361716,12,2630
RNF4,12,2630
GMFG_ENST00000598034,12,2630
PMF1,12,2630
LRRC73,12,2631
FAM136A_ENST00000430566,12,2630
ICAM4_ENST00000380770,12,2631
APOC2,12,2630
MOCS2,12,2630
KCNIP2_ENST00000356640,12,2630
TMUB2_ENST00000592825,12,2630
RPL19,12,2630
COX6B1_ENST00000592141,12,2631
CD8B2,12,2630
NAXE_ENST00000368234,12,2630
CARHSP1_ENST00000614449,12,2630
TARBP2_ENST00000552857,12,2631
SCD,12,2630
MDK_ENST00000395565,12,2633
ZNF277_ENST00000421043,12,2630
SNAPIN,12,2633
PGAM5_ENST00000454808,12,2630
PYY_ENST00000592796,12,2631
SYNGR4_ENST00000601610,12,2630
L3HYPDH_ENST00000487285,12,2630
REEP3,12,2630
UBE2K,12,2630
MPZL3_ENST00000525386,12,2630
PVALEF,12,2630
PPIA_ENST00000620047,12,2631
PWWP2A_ENST00000523662,12,2630
FADD,12,2765
B9D1_ENST00000395616,12,2630
SLC35A3_ENST00000638988,12,2630
APTX_ENST00000476858,12,2630
CMPK1_ENST00000450808,12,2649
PHF7,12,2647
POU5F1_ENST00000620031,12,2780
APOC2_ENST00000252490,12,2630
NPDC1,12,2630
MRPL43_ENST00000370234,12,2630
HERPUD1,12,2630
TMEM159_ENST00000572258,12,2630
HILPDA,12,2630
NME4_ENST00000450036,12,2630
MTHFD1L_ENST00000367307,12,2631
ELOB_ENST00000409477,12,2630
GRXCR2_ENST00000639411,12,2630
OAZ3_ENST00000479764,12,2630
MOB4_ENST00000233892,12,2630
HOMER3_ENST00000542541,12,2630
CLASP2_ENST00000487200,12,2630
CCDC32,12,2630
LRRC74B,12,2818
ASAH1_ENST00000637872,12,2630
SCGB2A1,12,2630
SMARCE1_ENST00000447024,12,2634
WFDC6,12,2631
THAP5,12,2630
EXOSC2_ENST00000546165,12,2630
AKIRIN2,12,2630
TMEM9B,12,2630
CCNB2_ENST00000559622,12,2631
RBM14_ENST00000409372,12,2630
DMAP1_ENST00000361745,12,2631
MRPL17,12,2630
GEMIN4_ENST00000437269,12,2631
ODF3_ENST00000525282,12,2630
POTEI_ENST00000631234,12,2630
KIAA1671_ENST00000637069,12,2630
MANEAL_ENST00000397631,12,2630
YWHAH_ENST00000397492,12,2765
AGR3,12,2630
FOXP2_ENST00000638397,12,2632
OR2I1P,12,2630
CYB561,12,2630
CKLF-CMTM1_ENST00000527729,12,2631
BCL2L12_ENST00000594157,12,2631
HIST1H4F,12,2630
SMCO2_ENST00000535986,12,2630
SEPHS2,12,2630
RAB5C_ENST00000346213,12,2765
SLC35A1_ENST00000622775,12,2630
RAB8A_ENST00000586682,12,2631
SMARCE1_ENST00000642459,12,2634
PRXL2B_ENST00000378424,12,2630
TMOD4,12,2630
VAMP4_ENST00000367740,12,2630
SELENOF_ENST00000611507,12,2630
PSCA,12,2630
GJA3,12,2630
RAB21,12,2631
TATDN3_ENST00000530441,12,2632
STX8,12,2630
WFDC11,12,2630
MRPL36_ENST00000505818,12,2630
UBE2R2,12,2631
VPS26A_ENST00000263559,12,2630
PPIC,12,2630
CCR9,12,2765
TMEM218_ENST00000528724,12,2631
TEX9_ENST00000558083,12,2631
DNAJB12_ENST00000461919,12,2631
PHF7_ENST00000347025,12,2644
CCDC169_ENST00000510088,12,2630
PKIB_ENST00000354275,12,2630
MT1G_ENST00000568675,12,2631
TMEM220_ENST00000578345,12,2630
CTXN2,12,2630
PRR26_ENST00000381489,12,2630
COPZ1_ENST00000549116,12,2630
WDR61_ENST00000558459,12,2630
SEC11A_ENST00000560266,12,2630
CAV2,12,2630
ALKBH7,12,2631
TNFSF13_ENST00000349228,12,2631
CXCL14_ENST00000512158,12,2631
RARRES3_ENST00000354445,12,2630
HIC1_ENST00000619757,12,2630
KCNK15,12,2630
TUBB_ENST00000330914,12,2630
TMEM9B_ENST00000309134,12,2630
AIF1L,12,2630
YEATS4_ENST00000548020,12,2631
INPP5F_ENST00000369080,12,2633
CARHSP1_ENST00000610831,12,2630
MAL2,12,2630
SSR1_ENST00000474597,12,2630
PBK,12,2650
BCL2L15_ENST00000471267,12,2630
NAT1,12,2630
TMUB2_ENST00000590235,12,2630
LTBP3_ENST00000529189,12,2630
DNAJC19_ENST00000491873,12,2631
CYB561A3_ENST00000546151,12,2630
DAZAP2_ENST00000604900,12,2630
ALDH3A2_ENST00000395575,12,2631
SLBP_ENST00000318386,12,2630
FABP3,12,2630
ZADH2_ENST00000537114,12,2630
ADH5_ENST00000626055,12,2631
ZBTB42,12,2630
MDK_ENST00000359803,12,2633
NXT2_ENST00000372107,12,2635
COPZ1_ENST00000455864,12,2630
SEM1_ENST00000623498,12,2631
SETD6,12,2630
SHBG,12,2630
PFN2_ENST00000490975,12,2630
SUGT1_ENST00000310528,12,2631
MT3_ENST00000561640,12,2630
COPZ1_ENST00000551779,12,2630
DSTN,12,2630
GDPGP1_ENST00000329600,12,2630
CSF3_ENST00000394149,12,2630
UBE2C_ENST00000335046,12,2631
RNF183_ENST00000416588,12,2630
AGAP9,12,2630
NUDT4_ENST00000549992,12,2630
CYB561_ENST00000360793,12,2630
GNAS_ENST00000371081,12,7987
FAM131A_ENST00000340957,12,2631
AOC3_ENST00000591562,12,2633
PIGQ_ENST00000422307,12,2631
RPL26L1,12,2630
STATH,12,2630
IARS_ENST00000375627,12,2631
RPL27_ENST00000589037,12,2630
ZNF410_ENST00000556797,12,2630
TEX9_ENST00000561221,12,2631
NUDT3,12,2630
IFNL1,12,2630
ZCCHC9_ENST00000438268,12,2630
C10orf105,12,2630
MANEAL,12,2630
GMFG_ENST00000602185,12,2630
PKIB_ENST00000368446,12,2630
ALDH3A2_ENST00000631291,12,2631
C7orf25_ENST00000438029,12,2630
PRDX3,12,2630
SDHAF3_ENST00000360382,12,2630
RAB24,12,2631
PFN2_ENST00000498307,12,2630
RIPPLY1_ENST00000411805,12,2631
JADE2_ENST00000612830,12,2630
BORCS8_ENST00000585679,12,2631
DNAJC9,12,2631
SEC11A,12,2630
SRP19_ENST00000503445,12,2630
RBM4B_ENST00000310046,12,2630
NCR3_ENST00000376071,12,2631
FHAD1_ENST00000375997,12,2630
UBE2C,12,2631
TBL1Y_ENST00000355162,12,2630
PKMYT1_ENST00000573944,12,2784
SEC11A_ENST00000455959,12,2630
C17orf58_ENST00000334461,12,2630
S100A7L2,12,2630
ZNF780B_ENST00000598845,12,2630
PPP1R35,12,2631
MOCS2_ENST00000510818,12,2630
MDK_ENST00000395569,12,2633
METTL5_ENST00000410097,12,2630
EXOSC2,12,2630
TMUB2_ENST00000589184,12,2630
SMCO2,12,2630
CYB561_ENST00000542042,12,2630
FAXDC2,12,2630
SURF1_ENST00000615505,12,2632
VHLL,12,2630
ZDHHC11B_ENST00000622126,12,2630
VCPKMT,12,2630
POLE3_ENST00000374169,12,2631
SELENOH_ENST00000622257,12,2630
PHLDA3_ENST00000367309,12,2630
ANKRD10,12,2631
LPAR5,12,2630
HMGN2,12,2631
RASSF5_ENST00000636182,12,2630
MRPS27_ENST00000515404,12,2630
SIKE1,12,2631
TMEM234,12,2630
GGTLC2,12,2630
CARHSP1,12,2630
HMGN2_ENST00000619352,12,2631
KRTAP17-1,12,2630
TMEM9B_ENST00000525069,12,2630
PKMYT1_ENST00000574730,12,2784
TMEM52,12,2630
CEP19_ENST00000399942,12,2630
KCNIP2_ENST00000370046,12,2630
MDK_ENST00000617138,12,2633
TMEM218_ENST00000529609,12,2631
RPL27_ENST00000253788,12,2630
G3BP2_ENST00000395719,12,2630
ALDH3A2_ENST00000579855,12,2631
PPIL1,12,2630
ACSM5_ENST00000575070,12,2632
ZNF575_ENST00000458714,12,2630
NBL1,12,2630
SSBP1_ENST00000265304,12,2630
CARHSP1_ENST00000619881,12,2630
ECSCR,12,2630
SEM1_ENST00000413065,12,2631
MANF,12,2630
ASAH1_ENST00000636269,12,2630
PATL2_ENST00000560775,12,2630
SNRPA1,12,2632
NME6_ENST00000452211,12,2630
ODF3_ENST00000342593,12,2630
MOCS2_ENST00000361377,12,2630
PTPMT1_ENST00000326656,12,2630
C9orf24_ENST00000379124,12,2630
ASF1B_ENST00000474890,12,2631
OAS3_ENST00000551007,12,2630
IL19_ENST00000270218,12,2630
SSBP1,12,2630
ELOB_ENST00000409906,12,2630
NUDT4_ENST00000547014,12,2630
INO80E_ENST00000567705,12,2631
PMP22_ENST00000646419,12,2630
FAM219A_ENST00000379078,12,2630
SRGAP2C,12,2630
ZC3H8_ENST00000615791,12,2631
CCR9_ENST00000355983,12,2765
AKAP7_ENST00000342266,12,2632
CCDC169_ENST00000239859,12,2630
GFER,12,2630
RPS3A,12,2631
SP140L_ENST00000458341,12,2630
CCDC169_ENST00000379862,12,2630
APOC1_ENST00000586638,12,2630
C22orf31,12,2630
PRRG4,12,2630
ANKRA2,12,2630
URM1_ENST00000372853,12,2630
SLC39A13_ENST00000531974,12,2630
SUOX_ENST00000551841,12,2630
VASN,12,2630
OAZ3_ENST00000453029,12,2630
SPA17_ENST00000227135,12,2630
PKIA,12,2630
APOC1_ENST00000592885,12,2630
RBM4B,12,2630
DCTN3_ENST00000378916,12,2630
ALKAL1,12,2630
TMEM218,12,2631
OSBPL1A_ENST00000399441,12,2631
RFLNA_ENST00000338359,12,2630
TMEM45B_ENST00000524567,12,2631
DERL3_ENST00000476077,12,2636
MED21_ENST00000546323,12,2631
SIMC1_ENST00000332772,12,2630
CHAC1_ENST00000617768,12,2630
DERL3_ENST00000318109,12,2636
ARL6_ENST00000394206,12,2631
ATP6V0E2_ENST00000425642,12,2630
TUBB_ENST00000396384,12,2630
ICAM4,12,2631
MLXIP_ENST00000377037,12,2630
BCL2L10_ENST00000260442,12,2631
FDX1,12,2631
S100A12,12,2630
PSMC3IP_ENST00000587209,12,2630
SYNE4_ENST00000340477,12,2630
UBE2C_ENST00000405520,12,2631
EMC4,12,2630
CTRB2,12,2630
MOB4_ENST00000409916,12,2630
WFDC11_ENST00000324384,12,2630
CALM3,12,2630
SLC25A26_ENST00000336733,12,2630
PPP1CC_ENST00000550991,12,2765
PEX10_ENST00000447513,12,2630
TXNDC8_ENST00000374507,12,2630
EMC4_ENST00000559421,12,2630
MXD1_ENST00000540449,12,2631
C11orf21_ENST00000381153,12,2630
HERPUD1_ENST00000379792,12,2630
COX6B1,12,2631
PPP3R1_ENST00000409377,12,2631
WDR61_ENST00000558311,12,2630
FOXP1_ENST00000318779,12,4557
RPS3_ENST00000530164,12,2631
MS4A18_ENST00000398983,12,2630
FXYD7_ENST00000586063,12,2630
GFM2_ENST00000427854,12,2630
PAXX,12,2630
PTPMT1_ENST00000426530,12,2630
CEP19,12,2630
NAT1_ENST00000518029,12,2630
NPIPB8,12,2630
C9orf152,12,2630
PCMT1_ENST00000367378,12,2630
ANKRD42_ENST00000528722,12,2632
KLRC2_ENST00000619500,12,2630
NR2F2_ENST00000394171,12,2631
CCDC82_ENST00000530106,12,2630
LSM1,12,2630
MOB1B,12,2765
CCNB2,12,2631
C12orf57,12,2630
PRDM5_ENST00000394435,12,2630
CLASP2_ENST00000313350,12,2630
EFCAB11_ENST00000538485,12,2630
RPS11_ENST00000596873,12,2630
SEC11A_ENST00000268220,12,2630
CEP295NL_ENST00000619342,12,2630
EMC4_ENST00000249209,12,2630
DKK4,12,2765
VAMP1_ENST00000400911,12,2630
SPIDR_ENST00000518060,12,2631
TMUB2_ENST00000589785,12,2630
LBH_ENST00000406087,12,2630
RPL19_ENST00000579374,12,2630
BPHL_ENST00000380368,12,2630
CNOT7_ENST00000523917,12,2630
BTG1,12,2766
TMEM217,11,2630
ARF3_ENST00000541959,11,2631
ISCA1,11,2630
RNASE9_ENST00000557209,11,2630
EEF1AKMT1_ENST00000382754,11,2630
SGMS1_ENST00000361543,11,2631
TBPL1,11,2630
CALM3_ENST00000596362,11,2630
PATE3,11,2630
SLC25A20_ENST00000430379,11,2630
ADAT2_ENST00000606514,11,2630
CCDC126_ENST00000410069,11,2630
GLRX2,11,2630
PPCS_ENST00000372556,11,2630
AIG1_ENST00000629020,11,2631
EBF4_ENST00000609451,11,2630
VDAC3_ENST00000522572,11,2630
MRPL51_ENST00000537701,11,2630
RPL30_ENST00000523172,11,2630
LHPP_ENST00000392757,11,2630
IL17B,11,2630
TMEM98_ENST00000394642,11,2630
MSS51,11,2630
ISCU,11,2630
GJB6_ENST00000241124,11,2630
RBBP9,11,2631
OR2V1_ENST00000642036,11,2630
SLC25A46_ENST00000509432,11,2630
TCF7_ENST00000518915,11,2633
CENPM,11,2630
SSR2,11,2630
SKP1_ENST00000521216,11,2632
GLIPR2_ENST00000377959,11,2630
UQCRH,11,2630
MDK_ENST00000407067,11,2633
CCDC126,11,2630
PAQR4_ENST00000574988,11,2630
TCP11X2,11,2630
CBWD3,11,2630
RPL34_ENST00000502534,11,2630
FAM122C_ENST00000623326,11,2632
ASAH2B_ENST00000647317,11,2630
SPRY4,11,2765
CD74,11,4912
PPCS_ENST00000372562,11,2630
PRICKLE4_ENST00000394260,11,2630
KLF13,11,2630
RPS16_ENST00000599539,11,2630
PERP,11,2630
PSMG1,11,2630
RNASE9_ENST00000555230,11,2630
DIABLO,11,2765
MTTP_ENST00000422897,11,2630
GADD45A,11,2631
HNMT_ENST00000329366,11,2630
FOLR1_ENST00000393676,11,2630
NME1_ENST00000393196,11,2631
ATAT1_ENST00000319027,11,2630
SAR1B_ENST00000439578,11,2631
KRBOX4_ENST00000377919,11,2631
RARRES3_ENST00000439013,11,2630
KDELR3,11,2630
CBWD5_ENST00000430059,11,2630
SUMO1_ENST00000409498,11,2631
TSC22D1_ENST00000622051,11,2630
PPP1R14C,11,2765
PSMD6_ENST00000394431,11,2630
SAR1A_ENST00000373238,11,2631
C11orf58,11,2630
ACOT13_ENST00000537591,11,2631
HEPN1,11,2631
PYM1_ENST00000557259,11,2630
RPL7A,11,2631
IRF3_ENST00000442265,11,2630
CCL20,11,2630
LYG1_ENST00000308528,11,2630
CCDC198_ENST00000526336,11,2630
PMP22_ENST00000426385,11,2630
OXSM_ENST00000626005,11,2630
FBXO9_ENST00000323557,11,2631
S100A8,11,2630
ARL6IP4_ENST00000454885,11,2630
TMEM211,11,2630
AGER_ENST00000620802,11,2632
FAM122C_ENST00000414371,11,2632
EXOSC4,11,2630
CDIPT_ENST00000561555,11,2630
EEF1AKMT1,11,2630
CCDC12_ENST00000425441,11,2630
SSR1_ENST00000489567,11,2630
UBA5_ENST00000473651,11,2631
PIMREG_ENST00000576056,11,2631
CD177_ENST00000607855,11,2630
INCA1_ENST00000355025,11,2630
SAR1B,11,2631
PLAC8,11,2631
TMEM107,11,2630
CAPS_ENST00000452990,11,2630
CDCA3,11,2631
GOSR2_ENST00000640443,11,2630
SCGB1A1_ENST00000534397,11,2630
ABHD6_ENST00000295962,11,2630
WFDC2_ENST00000339946,11,2630
SSR2_ENST00000496742,11,2630
ZNF554_ENST00000591265,11,2630
GSTK1,11,2630
PAGE2_ENST00000374965,11,2630
STUB1_ENST00000564370,11,2631
TPD52L1_ENST00000534199,11,2630
OMP,11,2630
PTS_ENST00000525803,11,2630
CALM1_ENST00000626705,11,2630
FAM76A_ENST00000419687,11,2630
PLA2G1B,11,2630
RTN4R,11,2631
TMEM14C_ENST00000229563,11,2630
MAL2_ENST00000534619,11,2630
FUZ_ENST00000533418,11,2630
FAM24B_ENST00000368896,11,2630
GSTK1_ENST00000443571,11,2630
GGCT_ENST00000409436,11,2632
RABL2A_ENST00000393165,11,2631
MRPL36_ENST00000382647,11,2630
EFCAB11_ENST00000556005,11,2630
EBLN2,11,2630
HNRNPD,11,2630
EXOC7_ENST00000406660,11,2630
ARL4C,11,2631
ALYREF,11,2630
AIF1L_ENST00000372298,11,2630
C14orf178,11,2630
MRPL12,11,2630
RAB15_ENST00000554593,11,2631
GPRC5D,11,2630
GLTP_ENST00000544393,11,2630
INCA1_ENST00000576820,11,2630
TRIM13_ENST00000457662,11,2631
CLN6_ENST00000636314,11,2630
HSD17B6_ENST00000322165,11,2630
KRTAP25-1,11,2630
GRXCR2,11,2630
C14orf178_ENST00000439131,11,2630
TSC22D3_ENST00000514426,11,2631
TPRG1L_ENST00000344579,11,2630
TRIM13,11,2631
DCUN1D5,11,2630
HMSD,11,2630
RAN_ENST00000541630,11,2953
NME1,11,2631
POP5,11,2630
LDLRAP1,11,2630
HEXIM2_ENST00000591576,11,2630
CENPH_ENST00000515001,11,2630
OR2A7,11,2630
COPRS,11,2630
C5orf15,11,2630
FOXE3,11,2631
CALM3_ENST00000594523,11,2630
CYB561_ENST00000581573,11,2630
CDCA3_ENST00000535406,11,2630
PRICKLE4_ENST00000394263,11,2630
CTXN2_ENST00000647363,11,2630
TMEM200B_ENST00000521452,11,2630
METTL23_ENST00000591571,11,2640
DIABLO_ENST00000645606,11,2630
FNDC5,11,2630
AGER_ENST00000375055,11,2632
UBE2D1_ENST00000615793,11,2631
COPS8_ENST00000392008,11,2632
CD74_ENST00000524315,11,4912
RNF123_ENST00000629802,11,2634
HYAL2,11,2818
CCL8,11,2630
PTRH1_ENST00000543175,11,2630
ASB8_ENST00000536953,11,2631
ZNF527_ENST00000483919,11,2632
NSL1_ENST00000366978,11,2630
GNRH2_ENST00000380347,11,2630
CLDN3,11,2630
ZNF493_ENST00000594390,11,2631
CAPZA2_ENST00000628758,11,2631
NCBP2L,11,2631
IFNGR2,11,2630
CDCA3_ENST00000540683,11,2630
DCTN3,11,2630
RDH5_ENST00000548082,11,2630
ZSCAN16,11,2630
ATP5MF,11,2630
IL6ST_ENST00000381286,11,2755
C11orf68_ENST00000530188,11,2631
YPEL5_ENST00000402003,11,2630
DHDDS_ENST00000427245,11,2630
FBXO44_ENST00000376760,11,2631
ATAT1_ENST00000318999,11,2630
CSF3_ENST00000577675,11,2630
GNGT2_ENST00000507680,11,2631
TNFSF9,11,2631
ACP5,11,2630
C19orf33_ENST00000588605,11,2630
RNASE9_ENST00000429244,11,2630
REXO2_ENST00000611665,11,2630
FBXO9,11,2631
FICD,11,2631
BAD,11,2953
SKP1_ENST00000522855,11,2632
CBX1,11,2631
RPL18A,11,2630
VAMP1_ENST00000535180,11,2630
ARL6IP4_ENST00000543566,11,2630
C1orf226,11,2634
BHLHE23_ENST00000370346,11,2630
ATP13A5_ENST00000620313,11,2632
USP17L18_ENST00000619296,11,2630
TPRG1L,11,2630
HMGB3,11,2631
LYG1,11,2630
GPR171_ENST00000617554,11,2630
ASB8_ENST00000539528,11,2631
NTPCR_ENST00000366627,11,2630
ZNF726_ENST00000531821,11,2631
NSMCE4A,11,2630
SSSCA1_ENST00000526877,11,2630
CBX1_ENST00000225603,11,2631
RAN_ENST00000392369,11,2953
TNNI1_ENST00000622580,11,2630
SKP1_ENST00000522552,11,2632
TMEM140,11,2631
TMUB1_ENST00000462940,11,2630
IL34_ENST00000566361,11,2630
CCDC192,11,2630
DCTN3_ENST00000341694,11,2630
MRPS36,11,2630
YPEL5_ENST00000402708,11,2630
RNASE9,11,2630
GSTK1_ENST00000409500,11,2630
NRBF2,11,2631
PTS,11,2630
PARD6A_ENST00000458121,11,2635
HYI_ENST00000583037,11,2630
C11orf71_ENST00000623205,11,2630
OR2V1_ENST00000641367,11,2630
SUMO1_ENST00000392245,11,2631
SAMD10,11,2630
MT1E,11,2630
NDUFA13_ENST00000428459,11,2632
CSF3,11,2630
C4orf33,11,2630
SUMO1_ENST00000409368,11,2631
B3GALT4,11,2631
C11orf45,11,2630
SNRPD1_ENST00000579618,11,2630
DEPDC5_ENST00000437411,11,2638
MRPL51_ENST00000543164,11,2630
SPDYE2,11,2630
TRAF7_ENST00000567653,11,4507
SIRT1_ENST00000403579,11,2631
UBA5_ENST00000493720,11,2631
LTBP3_ENST00000530785,11,2630
FBXO44_ENST00000251546,11,2631
OR2A7_ENST00000493325,11,2630
MYCBP2_ENST00000612956,11,2638
MOB4_ENST00000409360,11,2630
NUTM2E,11,2630
DCTN3_ENST00000477738,11,2630
PROSER3_ENST00000536950,11,2633
GJB6,11,2630
AP3S2,11,2630
LPAR5_ENST00000431922,11,2630
PLAC8L1,11,2630
CAMK1,11,2650
AGO3_ENST00000324350,11,2630
HYI,11,2630
FBXO44_ENST00000251547,11,2631
HACD4,11,2630
TRIM2_ENST00000632856,11,2631
MOBP_ENST00000441980,11,2630
FBXO44,11,2631
