Gene name,Mutated samples,Samples tested
ELOVL3,2,809
AHRR_ENST00000515206,2,807
DDX41_ENST00000629036,2,809
LIM2,2,809
TAS2R9,2,809
PLEKHJ1_ENST00000586608,2,809
RTBDN_ENST00000592204,2,809
BCL2_ENST00000589955,2,1056
B4GAT1,2,809
UNC13C_ENST00000539562,2,809
NNAT_ENST00000346199,2,809
VCX3A_ENST00000398729,2,807
NDUFB4_ENST00000485064,2,807
STMN4_ENST00000265770,2,809
VIP,2,809
HNRNPA1_ENST00000547276,2,809
RAB11B_ENST00000601897,2,809
ANKRD39,2,807
CD300E,2,809
OR1N1,2,809
RNF227_ENST00000640240,2,809
ING4_ENST00000423703,2,809
CST11,2,809
FHAD1_ENST00000375997,2,809
OR1S2_ENST00000641683,2,809
GRPEL1,2,809
TAF1D,2,809
ACAD8,2,809
WNT9B_ENST00000393461,2,809
C8orf59_ENST00000612977,2,809
MOB2_ENST00000614710,2,807
AAMP_ENST00000420660,2,809
DMAC2_ENST00000597457,2,809
C16orf90,2,807
HSPB3,2,809
SPAG7_ENST00000575142,2,809
NAT14_ENST00000587400,2,809
MFSD6L,2,809
HTATIP2_ENST00000532505,2,809
TCEAL3_ENST00000372627,2,809
AMACR_ENST00000426255,2,809
ING4_ENST00000341550,2,809
C12orf43_ENST00000288757,2,809
WFDC10B,2,809
TNF,2,809
CXCL2,2,809
HAUS2_ENST00000568846,2,809
IKBKG_ENST00000611071,2,807
EFCAB9,2,807
CC2D2A_ENST00000438599,2,807
DOC2B,2,807
HIST1H3E,2,807
CHCHD7_ENST00000523061,2,809
EPGN_ENST00000509145,2,809
TMEM109,2,809
PNMT,2,809
ZNF133_ENST00000630056,2,809
CLDN1,2,809
ANAPC11_ENST00000584314,2,809
C1orf198_ENST00000523410,2,809
EDDM3A,2,809
FMR1_ENST00000621447,2,809
PLEKHJ1_ENST00000591099,2,809
TCF21,2,809
ZNF599_ENST00000587354,2,809
APOA1_ENST00000359492,2,809
RPS3_ENST00000531188,2,809
ARF3_ENST00000447318,2,809
CLEC18A_ENST00000568461,2,809
IGFL3,2,809
G3BP1_ENST00000627077,2,809
C8orf82_ENST00000313465,2,807
MRPS2_ENST00000241600,2,809
ARF3,2,809
OR5A2,2,809
PIM2,2,809
TUBB_ENST00000396384,2,809
PHB_ENST00000511832,2,809
RPL7_ENST00000396465,2,809
FAM200A,2,809
TEDC2_ENST00000563531,2,809
RBM8A_ENST00000632555,2,807
NME6_ENST00000415053,2,809
BCS1L_ENST00000359273,2,809
ZFP42_ENST00000618147,2,809
PRR13,2,809
OR2T3,2,809
SAP18_ENST00000607003,2,809
TMEM230_ENST00000202834,2,809
CLDN9,2,809
CYP2U1,2,809
SYT4_ENST00000590752,2,809
ZNF441,2,809
S100A16,2,809
CCN6_ENST00000230529,2,809
ENTR1_ENST00000298537,2,809
TCEAL4_ENST00000472745,2,809
ADCY10_ENST00000476818,2,809
ZSCAN30_ENST00000589178,2,809
POLDIP2_ENST00000618887,2,809
SMNDC1,2,809
MRPL10_ENST00000414011,2,809
IFI27_ENST00000620396,2,809
PIGC,2,809
SNX33,2,809
SPINK1,2,834
ZNF79_ENST00000612342,2,809
HSPE1_ENST00000409729,2,809
LTO1_ENST00000535657,2,809
TRIB2_ENST00000405331,2,809
UBE2C_ENST00000405520,2,809
NBPF3_ENST00000342104,2,809
MYF6,2,809
DEFB134,2,809
RPL12_ENST00000536368,2,809
C7orf25_ENST00000438029,2,809
NRN1L_ENST00000576147,2,809
CD14,2,809
CRAT,2,809
PEX11G_ENST00000593942,2,809
PPP4C_ENST00000561610,2,809
ASB8_ENST00000536071,2,809
ANAPC11_ENST00000582222,2,809
SMIM19_ENST00000490331,2,809
DYDC1,2,809
GPHB5,2,807
PAGE2,2,809
THAP3_ENST00000307896,2,809
COQ6_ENST00000629426,2,809
RAB3A,2,809
LECT2_ENST00000512872,2,809
STX5_ENST00000377897,2,809
CD40_ENST00000372276,2,809
CALHM5,2,809
MRPS36,2,807
TMEM230_ENST00000379286,2,809
GPANK1_ENST00000375895,2,809
CD81_ENST00000381036,2,809
ZNF706,2,809
ATP5MC2,2,809
CA3,2,809
FAM214B_ENST00000488109,2,809
NR0B2,2,809
VDAC3_ENST00000022615,2,809
C7orf25_ENST00000350427,2,809
LAMTOR2,2,809
SMARCD3,2,809
SLC30A1,2,809
TCAIM_ENST00000396078,2,809
STX19,2,809
FAM72B_ENST00000619376,2,809
RELL2_ENST00000518856,2,809
TMEM18,2,809
TCF15,2,809
GAMT_ENST00000252288,2,809
EIF3C_ENST00000566866,2,809
DUSP21,2,809
CLDND2_ENST00000601435,2,809
OR4C6_ENST00000314259,2,809
OR52E6_ENST00000379946,2,809
CCL21_ENST00000378792,2,809
PHF7,2,860
RANGRF_ENST00000439238,2,809
NAT14_ENST00000591590,2,809
VSX1_ENST00000376707,2,809
ZIK1,2,809
CDC42EP2_ENST00000533419,2,809
IL21,2,809
RNLS_ENST00000437752,2,809
HMHB1,2,809
ORAI2_ENST00000478730,2,809
OR6S1,2,809
RPS20_ENST00000618656,2,809
KLF18,2,807
ZFAND2B_ENST00000621130,2,809
RACK1_ENST00000626067,2,809
HSD17B6_ENST00000555159,2,809
MCRIP1_ENST00000576431,2,807
PDLIM2_ENST00000464275,2,809
UBA52_ENST00000596273,2,809
VRK3_ENST00000601912,2,809
ZNF586,2,809
CLC,2,809
HBS1L_ENST00000367820,2,809
HOXC4,2,809
EMP3,2,809
TMEM230,2,809
OGG1_ENST00000302003,2,809
ROPN1_ENST00000495093,2,809
GOSR2_ENST00000640138,2,809
DBNDD2_ENST00000357275,2,809
MCRIP1_ENST00000576679,2,807
SHOX_ENST00000334060,2,807
ZNF596_ENST00000320552,2,809
DBNDD2_ENST00000372720,2,809
HOXA5,2,809
NBPF4,2,807
MPZL3,2,809
C12orf29,2,809
SNRPF_ENST00000553192,2,809
MSH5_ENST00000395853,2,809
CC2D2A_ENST00000515124,2,807
ARRDC5,2,807
MRPL37_ENST00000336230,2,809
NME6_ENST00000642710,2,809
CBX2_ENST00000269399,2,809
CHORDC1_ENST00000529726,2,809
EBP,2,809
OR5A1,2,809
TIMM17B,2,809
CC2D2A_ENST00000507954,2,807
GH2,2,809
PCP2,2,809
CALML5,2,809
STK19_ENST00000375331,2,809
CIPC_ENST00000555437,2,809
SLC25A29,2,809
GTF3C6,2,809
MYD88_ENST00000396334,2,1178
PRSS56_ENST00000449534,2,807
SSBP1_ENST00000498107,2,809
TMIGD2_ENST00000595645,2,809
CFAP52_ENST00000576499,2,809
OR5B2_ENST00000302581,2,809
ZNF846_ENST00000586293,2,807
ERAS,2,809
MTFP1_ENST00000355143,2,809
DNAJC5G_ENST00000404433,2,809
LIME1_ENST00000487026,2,807
OARD1,2,809
OR10A3,2,809
HIST1H4G,2,807
GATD1_ENST00000526325,2,809
KCNJ15_ENST00000398932,2,809
AKTIP,2,809
USE1_ENST00000596136,2,807
GH2_ENST00000456543,2,809
FIGNL1_ENST00000395556,2,809
COMMD5,2,809
OR2AP1_ENST00000321688,2,809
GH1_ENST00000351388,2,809
BTBD6,2,809
NDUFB6,2,809
MRPL33,2,809
ZNF449_ENST00000370761,2,809
CSN1S1_ENST00000507763,2,807
MON1A_ENST00000455683,2,809
RPS7_ENST00000646909,2,809
UPK1A_ENST00000617999,2,809
PLSCR5_ENST00000482567,2,807
LY6G6C_ENST00000495859,2,809
NBPF20_ENST00000594479,2,807
GJD2,2,809
GALE_ENST00000374497,2,809
CTBP1_ENST00000510568,2,809
BCS1L_ENST00000412366,2,809
DUOXA1_ENST00000560572,2,809
CTNNBIP1_ENST00000400904,2,809
SNRPB_ENST00000381342,2,809
WDR75_ENST00000631047,2,809
SMIM24_ENST00000591708,2,807
LRTOMT_ENST00000647530,2,809
C1GALT1_ENST00000402468,2,809
ACSM3_ENST00000440284,2,809
SLAMF8,2,809
OR2M3_ENST00000456743,2,809
TEKT2,2,809
OCM,2,809
LST1_ENST00000376110,2,809
SLC35F6,2,809
MON1A,2,809
FAM131B_ENST00000409346,2,809
UBXN10,2,809
TEX13D,2,807
HCFC1R1_ENST00000572355,2,809
CCZ1B_ENST00000626257,2,809
P2RY1,2,809
IFNLR1_ENST00000374418,2,809
CISD2,2,807
ERAL1,2,809
BHLHE23_ENST00000370346,2,809
PYCR2_ENST00000612039,2,809
HDAC6_ENST00000441703,2,809
MT-ND3,2,807
EXOSC3_ENST00000396521,2,809
GRP_ENST00000420468,2,809
ZNF707_ENST00000358656,2,807
LRRC23_ENST00000323702,2,809
C1orf194_ENST00000369948,2,807
GPHB5_ENST00000314140,2,807
RHOF,2,809
DENND2D,2,809
MAGEA12_ENST00000393900,2,809
ACOT13_ENST00000537591,2,809
FSTL3_ENST00000592947,2,809
TMCO6_ENST00000394671,2,809
FSD1L_ENST00000469022,2,807
OR4E2_ENST00000408935,2,809
BEX3_ENST00000361298,2,809
ROPN1B_ENST00000505382,2,809
OR10P1,2,809
OR13G1_ENST00000359688,2,809
ZNF574,2,809
CGGBP1_ENST00000482016,2,809
DCTN3_ENST00000378913,2,809
SLC35G1_ENST00000371408,2,809
SCML2_ENST00000398048,2,809
HP_ENST00000613898,2,807
DOC2A_ENST00000616445,2,809
JPT1_ENST00000581874,2,809
GFY,2,807
B9D1_ENST00000461069,2,809
EDDM3B,2,809
VSIG2_ENST00000403470,2,809
ZFP30_ENST00000514101,2,809
EIF3C,2,809
HIST1H2AI,2,809
RMND5B_ENST00000313386,2,809
MYLK_ENST00000583087,2,809
C19orf25_ENST00000427685,2,807
GSTZ1_ENST00000393734,2,809
LRRC37A3_ENST00000319651,2,809
TSPO_ENST00000583777,2,809
INPP5J_ENST00000404453,2,809
GTF2IRD2_ENST00000625377,2,807
POTEB2,2,809
DNAJA4_ENST00000489435,2,809
TARDBP_ENST00000621790,2,809
FCRLB,2,807
ZWINT_ENST00000361148,2,809
MUS81,2,809
OR52I2,2,809
HLA-F_ENST00000376861,2,807
SELENOM_ENST00000611680,2,809
MRPL43_ENST00000370241,2,809
LCE2B,2,809
HCFC1R1,2,809
TSPAN6_ENST00000614008,2,809
KRTAP3-2,2,807
STMN4,2,809
TSPAN11_ENST00000545802,2,809
OR10J1_ENST00000642080,2,809
RPL38_ENST00000584577,2,809
SLC12A5_ENST00000626701,2,809
NBPF20_ENST00000622803,2,807
OR4P4,2,809
GPR18_ENST00000397470,2,809
OSCAR_ENST00000356532,2,809
CST11_ENST00000377007,2,809
RIC8A_ENST00000626818,2,809
OR5M11,2,809
KRT8_ENST00000619952,2,809
C2orf73,2,807
FOS_ENST00000555686,2,809
TNNC2,2,809
SS18L1_ENST00000370848,2,809
USH1G,2,809
SIKE1,2,809
COPS9_ENST00000607357,2,809
RPP25,2,809
CGGBP1,2,809
OAZ3_ENST00000635322,2,807
OR2AG1,2,807
ARHGAP11A_ENST00000543522,2,809
GPATCH11_ENST00000281932,2,809
C15orf40_ENST00000565712,2,809
MRGBP,2,809
IRF5_ENST00000613821,2,809
POLD2_ENST00000452185,2,809
ZACN,2,809
PRKCE_ENST00000394874,2,809
AQP12B_ENST00000621682,2,807
AK6_ENST00000502819,2,809
GSTM2_ENST00000442650,2,809
MEPE_ENST00000511670,2,809
MT1B_ENST00000562399,2,809
SUMO3,2,809
POLR2H_ENST00000430783,2,809
ROPN1_ENST00000484329,2,809
THEMIS2_ENST00000328928,2,809
COX7A2_ENST00000460985,2,809
SLBP,2,809
LRRC37A2,2,807
GCHFR_ENST00000559445,2,809
SNCB_ENST00000506696,2,809
GRPR,2,809
SYCP3,2,809
TUBA1A_ENST00000546918,2,809
RBM7_ENST00000545678,2,809
NUP62_ENST00000597029,2,807
PRR22,2,809
KIAA0408,2,809
KDSR,2,809
SDF2L1,2,809
CCR2_ENST00000400888,2,807
PRR13_ENST00000549581,2,809
MTERF4_ENST00000406593,2,809
PRDX1,2,809
MAGEA6,2,809
CSTL1,2,809
CFAP57_ENST00000528956,2,809
AKR1C2,2,809
CSNK1A1_ENST00000606299,2,809
FEZ1_ENST00000524435,2,809
PTOV1_ENST00000600603,2,809
BOLA3,2,809
UPK1B_ENST00000460625,2,809
IRF7_ENST00000525445,2,809
DNASE2B,2,809
GPS2_ENST00000389167,2,1056
ING4,2,809
LEUTX,2,807
TNFRSF12A,2,809
AGTRAP_ENST00000376627,2,809
ZNF211_ENST00000347302,2,809
ZNF48_ENST00000320159,2,809
CCDC124_ENST00000445755,2,809
CD200R1L_ENST00000448932,2,809
SPRR2D_ENST00000368756,2,809
CLPSL2_ENST00000403376,2,809
BIN3_ENST00000519513,2,807
HSD17B6_ENST00000554150,2,809
C8orf59_ENST00000321777,2,809
IL1RN_ENST00000409052,2,809
FLVCR2_ENST00000555027,2,809
OR2M4,2,809
BHLHB9_ENST00000447531,2,809
ZFAND2B_ENST00000409594,2,809
TAC1_ENST00000350485,2,809
ZIK1_ENST00000536878,2,809
GLYAT_ENST00000278400,2,809
RGR,2,809
PNMA1,2,809
OR2I1P,2,807
CPSF4L,2,809
LCA5L_ENST00000485895,2,809
AKAP5,2,809
KRBOX1,2,807
SLC25A11_ENST00000544061,2,809
VPS8_ENST00000424463,2,809
THTPA,2,809
ADO,2,809
CCN6_ENST00000639360,2,809
COQ6,2,809
ADRB1,2,809
FUT7,2,809
COQ10A_ENST00000433805,2,809
LTK_ENST00000355166,2,809
LY6G5B,2,809
LY6K_ENST00000518841,2,809
MOK_ENST00000524370,2,809
ASMTL_ENST00000381333,2,807
MOK_ENST00000519058,2,809
HSPB11_ENST00000371376,2,809
S100A9,2,809
TTC22_ENST00000371274,2,809
C15orf40,2,809
RMI2,2,809
FDCSP,2,809
BCS1L_ENST00000392111,2,809
CXorf56,2,809
C17orf49,2,809
PIFO,2,809
POLD2,2,809
CENPX_ENST00000392359,2,809
CTF1_ENST00000395019,2,809
OR7A17_ENST00000327462,2,809
TGIF2LY,2,807
ZNF667_ENST00000629654,2,809
DERL2,2,809
ZNF524_ENST00000301073,2,809
UGT2B10,2,807
HDAC10_ENST00000626012,2,809
OR2T2,2,807
SAP25_ENST00000622764,2,807
FBXO4,2,809
SLC37A4_ENST00000330775,2,807
AGAP6_ENST00000374056,2,807
TMCO2,2,809
CYHR1_ENST00000306145,2,809
TNFRSF12A_ENST00000573001,2,809
GOSR2_ENST00000623037,2,809
CCDC86,2,809
PPP4C,2,809
NPM2_ENST00000518119,2,809
TMEM9_ENST00000367333,2,809
SNRPD2,2,809
PAPOLB,2,809
PEX11B_ENST00000537888,2,809
C12orf49_ENST00000548356,2,809
CPLX2_ENST00000515094,2,809
RPLP2,2,809
TTC31,2,809
RFPL1,2,809
CASP2_ENST00000619992,2,809
NUDT2_ENST00000618590,2,809
PDHB_ENST00000474765,2,809
SCN4B,2,809
PRR15,2,809
SSR4_ENST00000370085,2,809
OR52H1,2,809
ZCRB1,2,809
TSPO_ENST00000329563,2,809
ADM2_ENST00000395737,2,809
KCNA10,2,809
TK1_ENST00000588734,2,809
WFDC8,2,809
POLR3K,2,809
CDC42EP2,2,809
TNNT2,2,809
LYSMD4_ENST00000545021,2,809
MFSD10,2,809
ZNF586_ENST00000396150,2,809
NPM2_ENST00000289820,2,809
HKR1_ENST00000586897,2,809
GAMT,2,809
MTFR1L_ENST00000374300,2,809
ZSCAN30_ENST00000592278,2,809
RHOC_ENST00000369633,2,809
DYDC1_ENST00000421924,2,809
OR1S2,2,809
RELL2_ENST00000444782,2,809
LST1_ENST00000438075,2,809
BCL7C_ENST00000215115,2,809
ZNF175_ENST00000596504,2,809
CD209_ENST00000354397,2,809
MRPS34_ENST00000397375,2,809
TRIM29_ENST00000627238,2,809
FIGNL1_ENST00000615084,2,809
PLEKHD1,2,809
MTFP1,2,809
INTS6_ENST00000490542,2,809
IFIT1B,2,809
NKIRAS1_ENST00000614374,2,809
PYGO2,2,809
FOXQ1,2,809
ABHD16B,2,809
ADM_ENST00000534464,2,809
NOP10_ENST00000557912,2,809
OSR1,2,809
METTL15_ENST00000403099,2,809
UAP1L1,2,809
PAM16_ENST00000575848,2,809
TARDBP_ENST00000638264,2,809
C15orf62,2,807
NUP85_ENST00000540768,2,809
AOC2,2,809
TUBB_ENST00000396389,2,809
GPANK1_ENST00000375896,2,809
OR5A2_ENST00000641361,2,809
LST1,2,809
PARP1_ENST00000366792,2,1056
FAM131B,2,809
GOSR2_ENST00000576910,2,809
CLEC4M_ENST00000596363,2,809
UBA52_ENST00000596304,2,809
IL12RB1_ENST00000322153,2,809
CCDC197_ENST00000640978,2,809
SYVN1_ENST00000526060,2,809
LRRIQ3_ENST00000370911,2,809
CHTF8_ENST00000523421,2,809
LALBA_ENST00000549817,2,809
IRF7_ENST00000330243,2,809
DUSP11_ENST00000443070,2,809
ZNF286A_ENST00000472486,2,809
HSD17B6_ENST00000322165,2,809
VAC14_ENST00000536184,2,809
SAR1A_ENST00000373236,2,809
ZNF133,2,809
ANGPTL8_ENST00000252453,2,807
C3orf18_ENST00000422619,2,809
LDHAL6B,2,809
SCD,2,809
MOB2,2,807
MFSD10_ENST00000355443,2,809
POLD2_ENST00000406581,2,809
LTO1,2,809
SLBP_ENST00000318386,2,809
C15orf40_ENST00000304177,2,809
CTNNBIP1_ENST00000377258,2,809
OR51E1_ENST00000530215,2,809
SELENOK_ENST00000541726,2,807
TRIM16L,2,809
ZCCHC9_ENST00000380199,2,809
S100A7_ENST00000368722,2,809
AGAP3_ENST00000335367,2,809
HAMP,2,809
AL162231.1_ENST00000416454,2,807
PACRG_ENST00000611387,2,809
FOS_ENST00000535987,2,809
CYP2U1_ENST00000508453,2,809
CLDND2,2,809
GADD45G,2,809
ASAH2,2,809
TMIGD2_ENST00000600349,2,809
DHRS1_ENST00000396813,2,809
IL9,2,809
GFER_ENST00000567719,2,809
DAAM2_ENST00000405961,2,809
COX18,2,809
HOXB13,2,1056
DNAH9_ENST00000579828,2,809
ZNF778_ENST00000306502,2,807
SNCB,2,809
KLHDC7B,2,809
PDE4DIP_ENST00000464103,2,809
CABP1_ENST00000453000,2,809
CNTNAP3B_ENST00000617422,2,807
OR4P4_ENST00000314612,2,809
CPLX2_ENST00000393745,2,809
ROPN1B_ENST00000511082,2,809
ESPN_ENST00000461727,2,809
MYL6B_ENST00000550443,2,809
ANO2_ENST00000612575,2,809
PLP2_ENST00000376322,2,809
NDUFA4,2,809
C5orf58_ENST00000518395,2,807
SLC39A13_ENST00000531974,2,809
PRKAB1_ENST00000541640,2,809
EPHA10_ENST00000540011,2,809
RHOG_ENST00000396978,2,809
ZCRB1_ENST00000552673,2,809
SPACA6,2,807
BHLHE23,2,809
GOSR2_ENST00000640711,2,809
SELENOK,2,807
CD81_ENST00000526072,2,809
CLDN34,2,807
DMAC2L_ENST00000426751,2,809
PPT2_ENST00000375143,2,807
ITIH4_ENST00000406595,2,807
COMMD4_ENST00000567195,2,809
SNX21_ENST00000372541,2,809
MT3_ENST00000561640,2,809
GPR33,2,807
COX7A2_ENST00000509698,2,809
TUBB_ENST00000330914,2,809
CDKN2AIPNL,2,809
GATD1_ENST00000524550,2,809
METAP1_ENST00000625963,2,807
OR4D10,2,809
RPS27,2,809
CLEC18A_ENST00000393701,2,809
CYBC1_ENST00000585080,2,809
CACYBP,2,809
HP_ENST00000228226,2,807
CCL26_ENST00000005180,2,1069
GABARAPL2_ENST00000563744,2,809
POLR3D_ENST00000306433,2,809
INTS12_ENST00000618810,2,809
S100A2,2,809
MYL4,2,809
SNRPD2_ENST00000585392,2,809
KDSR_ENST00000645214,2,809
FAM214B_ENST00000378557,2,809
OR2B6,2,809
TMEM231,2,809
TRIR,2,809
RAB3A_ENST00000464076,2,809
APOC4,2,809
ZNF79,2,809
OR2B11_ENST00000318749,2,809
JAGN1,2,809
ZFAND2B_ENST00000409412,2,809
EPHX3,2,809
NKX3-1_ENST00000523261,2,1056
MTFR1L_ENST00000466284,2,809
TINCR,2,807
CNFN,2,809
KRTAP4-3,2,807
CLEC18A,2,809
YIPF1_ENST00000371399,2,809
VIP_ENST00000367243,2,809
NDUFAF4,2,809
DDIT4,2,809
SNCB_ENST00000393693,2,809
CETN1,2,809
HPX_ENST00000615166,2,809
JOSD2_ENST00000601423,2,809
SLC25A46_ENST00000504098,2,809
PRTN3_ENST00000544537,2,809
ORM1,2,809
MT1B,2,809
IL25,2,809
TEX30_ENST00000376029,2,809
OSBPL5_ENST00000478260,2,809
NAA10,2,807
MAGEB6B,2,807
FAM131A_ENST00000453072,2,809
MOK_ENST00000523231,2,809
FOXRED1,2,809
GPATCH11,2,809
RNF166_ENST00000541206,2,809
GUK1_ENST00000366718,2,809
UBA2_ENST00000592791,2,809
TRIM60_ENST00000341062,2,809
RASGRP2_ENST00000377486,2,809
GORASP1,2,809
EVI2B_ENST00000577894,2,809
ESD_ENST00000378697,2,809
HPSE2_ENST00000614306,2,809
TMEM30B,2,809
CSF3_ENST00000577675,2,809
MSMO1_ENST00000504317,2,809
KCTD6,2,809
TRIM40_ENST00000376724,2,809
CLEC5A,2,809
SLC25A51_ENST00000242275,2,809
KLK10_ENST00000358789,2,809
KLRK1,2,809
ZNF799_ENST00000419318,2,809
TBX1_ENST00000329705,2,809
IL25_ENST00000397242,2,809
GPANK1,2,809
CHCHD7,2,809
PDZK1,2,809
LCN10_ENST00000527229,2,807
TAAR2_ENST00000275191,2,809
SYS1_ENST00000426004,2,807
ERMN_ENST00000409925,2,809
ZNF133_ENST00000622607,2,809
MRPL27_ENST00000503633,2,809
RPS20_ENST00000009589,2,809
FIGNL1_ENST00000435566,2,809
HIGD1C,2,807
AKR1C2_ENST00000421196,2,809
ZNF611_ENST00000540744,2,809
CST9,2,809
TCEAL3_ENST00000243286,2,809
OR6C4_ENST00000394256,2,809
ANKRD34A,2,807
HDAC10,2,809
OR8G1,2,807
EEF1A1_ENST00000309268,2,809
WDR78_ENST00000371022,2,809
S100A14_ENST00000476873,2,809
TMEM254,2,809
SAA2_ENST00000529528,2,809
SMIM28,2,807
HSPB9,2,807
SAA2_ENST00000414546,2,809
PHYHD1,2,809
RAB34_ENST00000636154,2,809
NPM2_ENST00000621538,2,809
CHCHD7_ENST00000521831,2,809
DLX4,2,809
PILRB_ENST00000448382,2,807
SELENOM,2,809
RNF224,2,807
USE1,2,807
ORMDL2_ENST00000550836,2,809
ASMTL,2,807
EGR2_ENST00000439032,2,809
GH1,2,809
RBP1_ENST00000619087,2,809
ASB8_ENST00000540782,2,809
RPEL1,2,809
SSBP1_ENST00000265304,2,809
LELP1,2,809
AP1S2_ENST00000329235,2,809
ZNF133_ENST00000401790,2,809
TNFRSF12A_ENST00000575124,2,809
TROAP_ENST00000547923,2,809
PPOX_ENST00000352210,2,809
ZNF165,2,809
LRRC3B_ENST00000456208,2,809
MARCH9_ENST00000548358,2,809
UBA52_ENST00000595683,2,809
PTRH1_ENST00000543175,2,809
KLF16_ENST00000592313,2,809
KRTAP4-16,2,807
THAP3_ENST00000377627,2,809
ZNF527_ENST00000483919,2,809
ZNF133_ENST00000377671,2,809
DYDC2_ENST00000372197,2,809
CRYBB3,2,809
SLC29A4_ENST00000297195,2,809
NINJ1,2,809
RPS6KL1_ENST00000555647,2,809
H1FX,2,809
MCRIP1_ENST00000573478,2,807
SPEM1,2,809
TREML4,2,809
CLDN17,2,809
NKX1-1,2,807
GOT1L1,2,807
COCH_ENST00000216361,2,809
SLC2A1_ENST00000460369,2,809
TCEAL3,2,809
PTOV1_ENST00000601638,2,809
FAM214B_ENST00000603301,2,809
CHCHD7_ENST00000523975,2,809
ZNF134_ENST00000600344,2,809
KLK10_ENST00000391805,2,809
ZDHHC11B,2,807
HLA-F,2,807
ROPN1,2,809
NFRKB_ENST00000526940,2,809
SERHL2_ENST00000340239,2,807
ZNF655_ENST00000440391,2,809
FCRLB_ENST00000336830,2,807
AAMP_ENST00000248450,2,809
USP17L10,2,807
PTGES3L,2,807
KDELR2_ENST00000490996,2,809
SNRPD2_ENST00000588301,2,809
MED20_ENST00000409312,2,807
FAM240A,2,807
GPR32,2,809
TOMM7_ENST00000405021,2,809
MCL1_ENST00000307940,2,1056
ABHD4,2,809
C20orf173_ENST00000246199,2,807
SYVN1_ENST00000294256,2,809
SLC25A51,2,809
HS1BP3_ENST00000631166,2,809
TIMM8A,2,810
C8orf59_ENST00000545322,2,809
MZF1_ENST00000599369,2,809
SLC1A5_ENST00000412532,2,809
TNNT2_ENST00000367317,2,809
TNNT2_ENST00000458432,2,809
LRG1,2,809
TXN2_ENST00000416967,2,809
EVX1,2,809
FAM217A,2,809
FIGNL1_ENST00000356889,2,809
ANGPTL2_ENST00000373417,2,809
UCP3_ENST00000426995,2,809
IFITM3,2,809
MAD2L1BP_ENST00000372171,2,809
PGF_ENST00000405431,2,809
SIX3,2,809
SUMO3_ENST00000397898,2,809
GORASP1_ENST00000479927,2,809
GCHFR_ENST00000559932,2,809
SATL1,2,809
RUVBL2_ENST00000640699,2,809
RELL2,2,809
GPS2,2,1056
CD209_ENST00000204801,2,809
IDH3B_ENST00000380851,2,809
PHOSPHO1_ENST00000514112,2,809
OR5M1,2,807
NOP9_ENST00000396802,2,807
BHLHB9,2,809
SIGIRR_ENST00000531205,2,809
TCTE3,2,809
CTDNEP1_ENST00000574322,2,809
TSR1_ENST00000576112,2,809
BTBD19_ENST00000409335,2,807
CEBPZOS,2,807
PDE12,2,809
EPHX3_ENST00000435261,2,809
OR8K3,2,807
NUDT2,2,809
KCNU1_ENST00000518904,2,832
RNF225,2,807
MRPL11,2,809
UTP3,2,809
CTNNBIP1_ENST00000377256,2,809
TCF21_ENST00000237316,2,809
TUBB3_ENST00000554444,2,809
PNMT_ENST00000581428,2,809
RNF186,2,809
PITHD1,2,809
CSF3_ENST00000331769,2,809
WFDC2_ENST00000342873,2,809
TUBB8_ENST00000568866,2,807
ZNF606_ENST00000546715,2,809
FAM131B_ENST00000409408,2,809
CYB5D2_ENST00000575251,2,809
KRTAP19-3,2,809
PROC,2,809
TNNI3,2,809
GMFB,2,809
ZNF662_ENST00000422021,2,809
S100A14_ENST00000368701,2,809
DNAJC5G_ENST00000406962,2,809
UQCRQ,2,809
TNNC1,2,809
PIH1D2_ENST00000431456,2,809
KCNJ15_ENST00000398934,2,809
HSD17B6,2,809
IRF7_ENST00000348655,2,809
MTCP1,2,807
GAMT_ENST00000640762,2,809
AC010422.5,2,807
OR2W1,2,809
PNPO_ENST00000434554,2,809
CTCFL_ENST00000481655,2,809
ZIK1_ENST00000599456,2,809
NAT8L,2,809
FXYD1_ENST00000588715,2,809
KRTAP9-8,2,807
LST1_ENST00000376090,2,809
CMC4,2,809
ARPC4_ENST00000498623,2,809
ARL17A_ENST00000622488,2,807
ADM_ENST00000525063,2,809
MFSD10_ENST00000514800,2,809
NDUFA11_ENST00000308961,2,809
MROH6_ENST00000533679,2,807
GNAT1_ENST00000433068,2,809
PCDH11Y_ENST00000622698,2,807
XPNPEP2_ENST00000371105,2,809
SYNE4_ENST00000340477,2,809
IRF7_ENST00000397574,2,809
KIAA1143,2,809
BRS3,2,809
EPGN_ENST00000514968,2,809
CBR1_ENST00000530908,2,809
KCNK16_ENST00000437525,2,809
CCDC106_ENST00000308964,2,809
YIPF3_ENST00000506469,2,809
GNLY,2,809
EMC4,2,809
BIN3_ENST00000520292,2,807
ROPN1_ENST00000459660,2,809
ZNF611_ENST00000453741,2,809
CEBPZOS_ENST00000397226,2,807
ZBED8,2,809
IRF7,2,809
FABP7,2,809
GPR174_ENST00000276077,2,809
OR2V2_ENST00000328275,2,809
RNF166,2,809
EXOSC3,2,809
CXorf56_ENST00000644802,2,809
CYBC1_ENST00000583617,2,809
PCDH11Y_ENST00000333703,2,807
FCGR3A_ENST00000436743,2,809
PRR7_ENST00000510492,2,809
CCR2_ENST00000445132,2,807
